00012345,123456789,01/07/2025,18:45,0.842,
00012345,123456789,01/07/2025,19:00,0.913,
00012345,123456789,01/07/2025,19:15,0.852,
00012345,123456789,01/07/2025,19:30,0.872,
00012345,123456789,01/07/2025,19:45,0.905,
00012345,123456789,01/07/2025,20:00,0.846,
00012345,123456789,01/07/2025,20:15,0.863,
00012345,123456789,01/07/2025,20:30,0.801,
00012345,123456789,01/07/2025,20:45,0.832,
00012345,123456789,01/07/2025,21:00,0.852,
00012345,123456789,01/07/2025,21:15,0.892,
00012345,123456789,01/07/2025,21:30,0.923,
00012345,123456789,01/07/2025,21:45,0.874,
00012345,123456789,01/07/2025,22:00,0.385,
00012345,123456789,01/07/2025,22:15,0.382,
00012345,123456789,01/07/2025,22:30,0.418,
00012345,123456789,01/07/2025,22:45,0.411,
00012345,123456789,01/07/2025,23:00,0.386,
00012345,123456789,01/07/2025,23:15,0.335,
00012345,123456789,01/07/2025,23:30,0.411,
00012345,123456789,01/07/2025,23:45,0.39,
00012345,123456789,02/07/2025,00:00,0.174,
00012345,123456789,02/07/2025,00:15,0.124,
00012345,123456789,02/07/2025,00:30,0.203,
00012345,123456789,02/07/2025,00:45,0.111,
00012345,123456789,02/07/2025,01:00,0.189,
00012345,123456789,02/07/2025,01:15,0.13,
00012345,123456789,02/07/2025,01:30,0.104,
00012345,123456789,02/07/2025,01:45,0.08,
00012345,123456789,02/07/2025,02:00,0.119,
00012345,123456789,02/07/2025,02:15,0.182,
00012345,123456789,02/07/2025,02:30,0.158,
00012345,123456789,02/07/2025,02:45,0.153,
00012345,123456789,02/07/2025,03:00,0.03,
00012345,123456789,02/07/2025,03:15,0.153,
00012345,123456789,02/07/2025,03:30,0.147,
00012345,123456789,02/07/2025,03:45,0.103,
00012345,123456789,02/07/2025,04:00,0.1,
00012345,123456789,02/07/2025,04:15,0.125,
00012345,123456789,02/07/2025,04:30,0.194,
00012345,123456789,02/07/2025,04:45,0.083,
00012345,123456789,02/07/2025,05:00,0.108,
00012345,123456789,02/07/2025,05:15,0.179,
00012345,123456789,02/07/2025,05:30,0.107,
00012345,123456789,02/07/2025,05:45,0.11,
00012345,123456789,02/07/2025,06:00,0.691,
00012345,123456789,02/07/2025,06:15,0.638,
00012345,123456789,02/07/2025,06:30,0.696,
00012345,123456789,02/07/2025,06:45,0.639,
00012345,123456789,02/07/2025,07:00,0.723,
00012345,123456789,02/07/2025,07:15,0.688,
00012345,123456789,02/07/2025,07:30,0.779,
00012345,123456789,02/07/2025,07:45,0.699,
00012345,123456789,02/07/2025,08:00,0.742,
00012345,123456789,02/07/2025,08:15,0.635,
00012345,123456789,02/07/2025,08:30,0.683,
00012345,123456789,02/07/2025,08:45,0.7,
00012345,123456789,02/07/2025,09:00,0.507,
00012345,123456789,02/07/2025,09:15,0.37,
00012345,123456789,02/07/2025,09:30,0.477,
00012345,123456789,02/07/2025,09:45,0.461,
00012345,123456789,02/07/2025,10:00,0.499,
00012345,123456789,02/07/2025,10:15,0.466,
00012345,123456789,02/07/2025,10:30,0.44,
00012345,123456789,02/07/2025,10:45,0.417,
00012345,123456789,02/07/2025,11:00,0.388,
00012345,123456789,02/07/2025,11:15,0.445,
00012345,123456789,02/07/2025,11:30,0.43,
00012345,123456789,02/07/2025,11:45,0.518,
00012345,123456789,02/07/2025,12:00,0.351,
00012345,123456789,02/07/2025,12:15,0.388,
00012345,123456789,02/07/2025,12:30,0.312,
00012345,123456789,02/07/2025,12:45,0.359,
00012345,123456789,02/07/2025,13:00,0.385,
00012345,123456789,02/07/2025,13:15,0.408,
00012345,123456789,02/07/2025,13:30,0.433,
00012345,123456789,02/07/2025,13:45,0.373,
00012345,123456789,02/07/2025,14:00,0.33,
00012345,123456789,02/07/2025,14:15,0.393,
00012345,123456789,02/07/2025,14:30,0.396,
00012345,123456789,02/07/2025,14:45,0.395,
00012345,123456789,02/07/2025,15:00,0.409,
00012345,123456789,02/07/2025,15:15,0.483,
00012345,123456789,02/07/2025,15:30,0.441,
00012345,123456789,02/07/2025,15:45,0.465,
00012345,123456789,02/07/2025,16:00,0.488,
00012345,123456789,02/07/2025,16:15,0.462,
00012345,123456789,02/07/2025,16:30,0.449,
00012345,123456789,02/07/2025,16:45,0.524,
00012345,123456789,02/07/2025,17:00,0.447,
00012345,123456789,02/07/2025,17:15,0.426,
00012345,123456789,02/07/2025,17:30,0.442,
00012345,123456789,02/07/2025,17:45,0.497,
00012345,123456789,02/07/2025,18:00,0.88,
00012345,123456789,02/07/2025,18:15,0.896,
00012345,123456789,02/07/2025,18:30,0.923,
00012345,123456789,02/07/2025,18:45,0.854,
00012345,123456789,02/07/2025,19:00,0.806,
00012345,123456789,02/07/2025,19:15,0.887,
00012345,123456789,02/07/2025,19:30,0.884,
00012345,123456789,02/07/2025,19:45,0.851,
00012345,123456789,02/07/2025,20:00,0.91,
00012345,123456789,02/07/2025,20:15,0.899,
00012345,123456789,02/07/2025,20:30,0.835,
00012345,123456789,02/07/2025,20:45,0.896,
00012345,123456789,02/07/2025,21:00,0.867,
00012345,123456789,02/07/2025,21:15,0.816,
00012345,123456789,02/07/2025,21:30,0.893,
00012345,123456789,02/07/2025,21:45,0.873,
00012345,123456789,02/07/2025,22:00,0.345,
00012345,123456789,02/07/2025,22:15,0.396,
00012345,123456789,02/07/2025,22:30,0.395,
00012345,123456789,02/07/2025,22:45,0.352,
00012345,123456789,02/07/2025,23:00,0.391,
00012345,123456789,02/07/2025,23:15,0.416,
00012345,123456789,02/07/2025,23:30,0.346,
00012345,123456789,02/07/2025,23:45,0.39,
00012345,123456789,03/07/2025,00:00,0.125,
00012345,123456789,03/07/2025,00:15,0.216,
00012345,123456789,03/07/2025,00:30,0.051,
00012345,123456789,03/07/2025,00:45,0.153,
00012345,123456789,03/07/2025,01:00,0.113,
00012345,123456789,03/07/2025,01:15,0.121,
00012345,123456789,03/07/2025,01:30,0.201,
00012345,123456789,03/07/2025,01:45,0.125,
00012345,123456789,03/07/2025,02:00,0.215,
00012345,123456789,03/07/2025,02:15,0.107,
00012345,123456789,03/07/2025,02:30,0.139,
00012345,123456789,03/07/2025,02:45,0.105,
00012345,123456789,03/07/2025,03:00,0.097,
00012345,123456789,03/07/2025,03:15,0.127,
00012345,123456789,03/07/2025,03:30,0.114,
00012345,123456789,03/07/2025,03:45,0.133,
00012345,123456789,03/07/2025,04:00,0.041,
00012345,123456789,03/07/2025,04:15,0.205,
00012345,123456789,03/07/2025,04:30,0.118,
00012345,123456789,03/07/2025,04:45,0.195,
00012345,123456789,03/07/2025,05:00,0.085,
00012345,123456789,03/07/2025,05:15,0.137,
00012345,123456789,03/07/2025,05:30,0.252,
00012345,123456789,03/07/2025,05:45,0.09,
00012345,123456789,03/07/2025,06:00,0.628,
00012345,123456789,03/07/2025,06:15,0.666,
00012345,123456789,03/07/2025,06:30,0.706,
00012345,123456789,03/07/2025,06:45,0.715,
00012345,123456789,03/07/2025,07:00,0.739,
00012345,123456789,03/07/2025,07:15,0.677,
00012345,123456789,03/07/2025,07:30,0.623,
00012345,123456789,03/07/2025,07:45,0.67,
00012345,123456789,03/07/2025,08:00,0.737,
00012345,123456789,03/07/2025,08:15,0.706,
00012345,123456789,03/07/2025,08:30,0.609,
00012345,123456789,03/07/2025,08:45,0.686,
00012345,123456789,03/07/2025,09:00,0.493,
00012345,123456789,03/07/2025,09:15,0.523,
00012345,123456789,03/07/2025,09:30,0.46,
00012345,123456789,03/07/2025,09:45,0.45,
00012345,123456789,03/07/2025,10:00,0.388,
00012345,123456789,03/07/2025,10:15,0.404,
00012345,123456789,03/07/2025,10:30,0.439,
00012345,123456789,03/07/2025,10:45,0.458,
00012345,123456789,03/07/2025,11:00,0.461,
00012345,123456789,03/07/2025,11:15,0.418,
00012345,123456789,03/07/2025,11:30,0.391,
00012345,123456789,03/07/2025,11:45,0.406,
00012345,123456789,03/07/2025,12:00,0.329,
00012345,123456789,03/07/2025,12:15,0.401,
00012345,123456789,03/07/2025,12:30,0.283,
00012345,123456789,03/07/2025,12:45,0.362,
00012345,123456789,03/07/2025,13:00,0.393,
00012345,123456789,03/07/2025,13:15,0.436,
00012345,123456789,03/07/2025,13:30,0.378,
00012345,123456789,03/07/2025,13:45,0.415,
00012345,123456789,03/07/2025,14:00,0.359,
00012345,123456789,03/07/2025,14:15,0.345,
00012345,123456789,03/07/2025,14:30,0.348,
00012345,123456789,03/07/2025,14:45,0.436,
00012345,123456789,03/07/2025,15:00,0.477,
00012345,123456789,03/07/2025,15:15,0.457,
00012345,123456789,03/07/2025,15:30,0.571,
00012345,123456789,03/07/2025,15:45,0.436,
00012345,123456789,03/07/2025,16:00,0.462,
00012345,123456789,03/07/2025,16:15,0.45,
00012345,123456789,03/07/2025,16:30,0.429,
00012345,123456789,03/07/2025,16:45,0.53,
00012345,123456789,03/07/2025,17:00,0.498,
00012345,123456789,03/07/2025,17:15,0.382,
00012345,123456789,03/07/2025,17:30,0.422,
00012345,123456789,03/07/2025,17:45,0.455,
00012345,123456789,03/07/2025,18:00,0.906,
00012345,123456789,03/07/2025,18:15,0.821,
00012345,123456789,03/07/2025,18:30,0.785,
00012345,123456789,03/07/2025,18:45,0.799,
00012345,123456789,03/07/2025,19:00,0.872,
00012345,123456789,03/07/2025,19:15,0.871,
00012345,123456789,03/07/2025,19:30,0.889,
00012345,123456789,03/07/2025,19:45,0.844,
00012345,123456789,03/07/2025,20:00,0.826,
00012345,123456789,03/07/2025,20:15,0.794,
00012345,123456789,03/07/2025,20:30,0.888,
00012345,123456789,03/07/2025,20:45,0.89,
00012345,123456789,03/07/2025,21:00,0.915,
00012345,123456789,03/07/2025,21:15,0.907,
00012345,123456789,03/07/2025,21:30,0.867,
00012345,123456789,03/07/2025,21:45,0.929,
00012345,123456789,03/07/2025,22:00,0.37,
00012345,123456789,03/07/2025,22:15,0.349,
00012345,123456789,03/07/2025,22:30,0.354,
00012345,123456789,03/07/2025,22:45,0.352,
00012345,123456789,03/07/2025,23:00,0.288,
00012345,123456789,03/07/2025,23:15,0.381,
00012345,123456789,03/07/2025,23:30,0.385,
00012345,123456789,03/07/2025,23:45,0.361,
00012345,123456789,04/07/2025,00:00,0.096,
00012345,123456789,04/07/2025,00:15,0.14,
00012345,123456789,04/07/2025,00:30,0.194,
00012345,123456789,04/07/2025,00:45,0.127,
00012345,123456789,04/07/2025,01:00,0.105,
00012345,123456789,04/07/2025,01:15,0.101,
00012345,123456789,04/07/2025,01:30,0.122,
00012345,123456789,04/07/2025,01:45,0.074,
00012345,123456789,04/07/2025,02:00,0.12,
00012345,123456789,04/07/2025,02:15,0.127,
00012345,123456789,04/07/2025,02:30,0.199,
00012345,123456789,04/07/2025,02:45,0.163,
00012345,123456789,04/07/2025,03:00,0.166,
00012345,123456789,04/07/2025,03:15,0.096,
00012345,123456789,04/07/2025,03:30,0.152,
00012345,123456789,04/07/2025,03:45,0.079,
00012345,123456789,04/07/2025,04:00,0.137,
00012345,123456789,04/07/2025,04:15,0.142,
00012345,123456789,04/07/2025,04:30,0.094,
00012345,123456789,04/07/2025,04:45,0.205,
00012345,123456789,04/07/2025,05:00,0.148,
00012345,123456789,04/07/2025,05:15,0.049,
00012345,123456789,04/07/2025,05:30,0.147,
00012345,123456789,04/07/2025,05:45,0.109,
00012345,123456789,04/07/2025,06:00,0.438,
00012345,123456789,04/07/2025,06:15,0.456,
00012345,123456789,04/07/2025,06:30,0.453,
00012345,123456789,04/07/2025,06:45,0.356,
00012345,123456789,04/07/2025,07:00,0.391,
00012345,123456789,04/07/2025,07:15,0.468,
00012345,123456789,04/07/2025,07:30,0.49,
00012345,123456789,04/07/2025,07:45,0.514,
00012345,123456789,04/07/2025,08:00,0.51,
00012345,123456789,04/07/2025,08:15,0.355,
00012345,123456789,04/07/2025,08:30,0.468,
00012345,123456789,04/07/2025,08:45,0.361,
00012345,123456789,04/07/2025,09:00,0.627,
00012345,123456789,04/07/2025,09:15,0.573,
00012345,123456789,04/07/2025,09:30,0.517,
00012345,123456789,04/07/2025,09:45,0.643,
00012345,123456789,04/07/2025,10:00,0.588,
00012345,123456789,04/07/2025,10:15,0.487,
00012345,123456789,04/07/2025,10:30,0.574,
00012345,123456789,04/07/2025,10:45,0.533,
00012345,123456789,04/07/2025,11:00,0.567,
00012345,123456789,04/07/2025,11:15,0.544,
00012345,123456789,04/07/2025,11:30,0.617,
00012345,123456789,04/07/2025,11:45,0.506,
00012345,123456789,04/07/2025,12:00,0.388,
00012345,123456789,04/07/2025,12:15,0.448,
00012345,123456789,04/07/2025,12:30,0.342,
00012345,123456789,04/07/2025,12:45,0.383,
00012345,123456789,04/07/2025,13:00,0.383,
00012345,123456789,04/07/2025,13:15,0.347,
00012345,123456789,04/07/2025,13:30,0.401,
00012345,123456789,04/07/2025,13:45,0.379,
00012345,123456789,04/07/2025,14:00,0.337,
00012345,123456789,04/07/2025,14:15,0.445,
00012345,123456789,04/07/2025,14:30,0.407,
00012345,123456789,04/07/2025,14:45,0.368,
00012345,123456789,04/07/2025,15:00,0.412,
00012345,123456789,04/07/2025,15:15,0.406,
00012345,123456789,04/07/2025,15:30,0.487,
00012345,123456789,04/07/2025,15:45,0.432,
00012345,123456789,04/07/2025,16:00,0.456,
00012345,123456789,04/07/2025,16:15,0.43,
00012345,123456789,04/07/2025,16:30,0.462,
00012345,123456789,04/07/2025,16:45,0.433,
00012345,123456789,04/07/2025,17:00,0.468,
00012345,123456789,04/07/2025,17:15,0.43,
00012345,123456789,04/07/2025,17:30,0.471,
00012345,123456789,04/07/2025,17:45,0.464,
00012345,123456789,04/07/2025,18:00,0.995,
00012345,123456789,04/07/2025,18:15,0.966,
00012345,123456789,04/07/2025,18:30,0.962,
00012345,123456789,04/07/2025,18:45,0.97,
00012345,123456789,04/07/2025,19:00,0.961,
00012345,123456789,04/07/2025,19:15,1.035,
00012345,123456789,04/07/2025,19:30,0.998,
00012345,123456789,04/07/2025,19:45,1.063,
00012345,123456789,04/07/2025,20:00,1.091,
00012345,123456789,04/07/2025,20:15,1.001,
00012345,123456789,04/07/2025,20:30,0.938,
00012345,123456789,04/07/2025,20:45,0.985,
00012345,123456789,04/07/2025,21:00,0.997,
00012345,123456789,04/07/2025,21:15,0.94,
00012345,123456789,04/07/2025,21:30,0.99,
00012345,123456789,04/07/2025,21:45,1.011,
00012345,123456789,04/07/2025,22:00,0.357,
00012345,123456789,04/07/2025,22:15,0.344,
00012345,123456789,04/07/2025,22:30,0.345,
00012345,123456789,04/07/2025,22:45,0.446,
00012345,123456789,04/07/2025,23:00,0.369,
00012345,123456789,04/07/2025,23:15,0.342,
00012345,123456789,04/07/2025,23:30,0.36,
00012345,123456789,04/07/2025,23:45,0.413,
00012345,123456789,05/07/2025,00:00,0.098,
00012345,123456789,05/07/2025,00:15,0.144,
00012345,123456789,05/07/2025,00:30,0.154,
00012345,123456789,05/07/2025,00:45,0.155,
00012345,123456789,05/07/2025,01:00,0.181,
00012345,123456789,05/07/2025,01:15,0.103,
00012345,123456789,05/07/2025,01:30,0.17,
00012345,123456789,05/07/2025,01:45,0.093,
00012345,123456789,05/07/2025,02:00,0.109,
00012345,123456789,05/07/2025,02:15,0.173,
00012345,123456789,05/07/2025,02:30,0.158,
00012345,123456789,05/07/2025,02:45,0.125,
00012345,123456789,05/07/2025,03:00,0.077,
00012345,123456789,05/07/2025,03:15,0.147,
00012345,123456789,05/07/2025,03:30,0.1,
00012345,123456789,05/07/2025,03:45,0.088,
00012345,123456789,05/07/2025,04:00,0.099,
00012345,123456789,05/07/2025,04:15,0.135,
00012345,123456789,05/07/2025,04:30,0.04,
00012345,123456789,05/07/2025,04:45,0.139,
00012345,123456789,05/07/2025,05:00,0.132,
00012345,123456789,05/07/2025,05:15,0.102,
00012345,123456789,05/07/2025,05:30,0.166,
00012345,123456789,05/07/2025,05:45,0.149,
00012345,123456789,05/07/2025,06:00,0.413,
00012345,123456789,05/07/2025,06:15,0.411,
00012345,123456789,05/07/2025,06:30,0.465,
00012345,123456789,05/07/2025,06:45,0.377,
00012345,123456789,05/07/2025,07:00,0.424,
00012345,123456789,05/07/2025,07:15,0.412,
00012345,123456789,05/07/2025,07:30,0.44,
00012345,123456789,05/07/2025,07:45,0.446,
00012345,123456789,05/07/2025,08:00,0.439,
00012345,123456789,05/07/2025,08:15,0.483,
00012345,123456789,05/07/2025,08:30,0.447,
00012345,123456789,05/07/2025,08:45,0.425,
00012345,123456789,05/07/2025,09:00,0.514,
00012345,123456789,05/07/2025,09:15,0.591,
00012345,123456789,05/07/2025,09:30,0.584,
00012345,123456789,05/07/2025,09:45,0.621,
00012345,123456789,05/07/2025,10:00,0.533,
00012345,123456789,05/07/2025,10:15,0.564,
00012345,123456789,05/07/2025,10:30,0.56,
00012345,123456789,05/07/2025,10:45,0.559,
00012345,123456789,05/07/2025,11:00,0.563,
00012345,123456789,05/07/2025,11:15,0.494,
00012345,123456789,05/07/2025,11:30,0.595,
00012345,123456789,05/07/2025,11:45,0.589,
00012345,123456789,05/07/2025,12:00,0.42,
00012345,123456789,05/07/2025,12:15,0.465,
00012345,123456789,05/07/2025,12:30,0.362,
00012345,123456789,05/07/2025,12:45,0.374,
00012345,123456789,05/07/2025,13:00,0.375,
00012345,123456789,05/07/2025,13:15,0.453,
00012345,123456789,05/07/2025,13:30,0.306,
00012345,123456789,05/07/2025,13:45,0.394,
00012345,123456789,05/07/2025,14:00,0.316,
00012345,123456789,05/07/2025,14:15,0.272,
00012345,123456789,05/07/2025,14:30,0.294,
00012345,123456789,05/07/2025,14:45,0.32,
00012345,123456789,05/07/2025,15:00,0.48,
00012345,123456789,05/07/2025,15:15,0.403,
00012345,123456789,05/07/2025,15:30,0.428,
00012345,123456789,05/07/2025,15:45,0.391,
00012345,123456789,05/07/2025,16:00,0.462,
00012345,123456789,05/07/2025,16:15,0.393,
00012345,123456789,05/07/2025,16:30,0.49,
00012345,123456789,05/07/2025,16:45,0.398,
00012345,123456789,05/07/2025,17:00,0.407,
00012345,123456789,05/07/2025,17:15,0.442,
00012345,123456789,05/07/2025,17:30,0.438,
00012345,123456789,05/07/2025,17:45,0.494,
00012345,123456789,05/07/2025,18:00,1.005,
00012345,123456789,05/07/2025,18:15,0.952,
00012345,123456789,05/07/2025,18:30,0.978,
00012345,123456789,05/07/2025,18:45,0.977,
00012345,123456789,05/07/2025,19:00,1.029,
00012345,123456789,05/07/2025,19:15,1.015,
00012345,123456789,05/07/2025,19:30,0.995,
00012345,123456789,05/07/2025,19:45,1.035,
00012345,123456789,05/07/2025,20:00,0.979,
00012345,123456789,05/07/2025,20:15,0.995,
00012345,123456789,05/07/2025,20:30,1.007,
00012345,123456789,05/07/2025,20:45,1.061,
00012345,123456789,05/07/2025,21:00,0.996,
00012345,123456789,05/07/2025,21:15,0.986,
00012345,123456789,05/07/2025,21:30,0.958,
00012345,123456789,05/07/2025,21:45,1.027,
00012345,123456789,05/07/2025,22:00,0.351,
00012345,123456789,05/07/2025,22:15,0.389,
00012345,123456789,05/07/2025,22:30,0.299,
00012345,123456789,05/07/2025,22:45,0.417,
00012345,123456789,05/07/2025,23:00,0.322,
00012345,123456789,05/07/2025,23:15,0.344,
00012345,123456789,05/07/2025,23:30,0.417,
00012345,123456789,05/07/2025,23:45,0.322,
00012345,123456789,06/07/2025,00:00,0.122,
00012345,123456789,06/07/2025,00:15,0.128,
00012345,123456789,06/07/2025,00:30,0.085,
00012345,123456789,06/07/2025,00:45,0.179,
00012345,123456789,06/07/2025,01:00,0.185,
00012345,123456789,06/07/2025,01:15,0.046,
00012345,123456789,06/07/2025,01:30,0.067,
00012345,123456789,06/07/2025,01:45,0.157,
00012345,123456789,06/07/2025,02:00,0.073,
00012345,123456789,06/07/2025,02:15,0.109,
00012345,123456789,06/07/2025,02:30,0.13,
00012345,123456789,06/07/2025,02:45,0.153,
00012345,123456789,06/07/2025,03:00,0.116,
00012345,123456789,06/07/2025,03:15,0.129,
00012345,123456789,06/07/2025,03:30,0.094,
00012345,123456789,06/07/2025,03:45,0.177,
00012345,123456789,06/07/2025,04:00,0.105,
00012345,123456789,06/07/2025,04:15,0.139,
00012345,123456789,06/07/2025,04:30,0.105,
00012345,123456789,06/07/2025,04:45,0.129,
00012345,123456789,06/07/2025,05:00,0.118,
00012345,123456789,06/07/2025,05:15,0.119,
00012345,123456789,06/07/2025,05:30,0.084,
00012345,123456789,06/07/2025,05:45,0.157,
00012345,123456789,06/07/2025,06:00,0.494,
00012345,123456789,06/07/2025,06:15,0.447,
00012345,123456789,06/07/2025,06:30,0.467,
00012345,123456789,06/07/2025,06:45,0.471,
00012345,123456789,06/07/2025,07:00,0.475,
00012345,123456789,06/07/2025,07:15,0.45,
00012345,123456789,06/07/2025,07:30,0.446,
00012345,123456789,06/07/2025,07:45,0.472,
00012345,123456789,06/07/2025,08:00,0.44,
00012345,123456789,06/07/2025,08:15,0.399,
00012345,123456789,06/07/2025,08:30,0.438,
00012345,123456789,06/07/2025,08:45,0.362,
00012345,123456789,06/07/2025,09:00,0.562,
00012345,123456789,06/07/2025,09:15,0.579,
00012345,123456789,06/07/2025,09:30,0.612,
00012345,123456789,06/07/2025,09:45,0.569,
00012345,123456789,06/07/2025,10:00,0.6,
00012345,123456789,06/07/2025,10:15,0.562,
00012345,123456789,06/07/2025,10:30,0.522,
00012345,123456789,06/07/2025,10:45,0.506,
00012345,123456789,06/07/2025,11:00,0.524,
00012345,123456789,06/07/2025,11:15,0.508,
00012345,123456789,06/07/2025,11:30,0.588,
00012345,123456789,06/07/2025,11:45,0.554,
00012345,123456789,06/07/2025,12:00,0.398,
00012345,123456789,06/07/2025,12:15,0.378,
00012345,123456789,06/07/2025,12:30,0.417,
00012345,123456789,06/07/2025,12:45,0.417,
00012345,123456789,06/07/2025,13:00,0.349,
00012345,123456789,06/07/2025,13:15,0.364,
00012345,123456789,06/07/2025,13:30,0.354,
00012345,123456789,06/07/2025,13:45,0.31,
00012345,123456789,06/07/2025,14:00,0.402,
00012345,123456789,06/07/2025,14:15,0.423,
00012345,123456789,06/07/2025,14:30,0.375,
00012345,123456789,06/07/2025,14:45,0.355,
00012345,123456789,06/07/2025,15:00,0.481,
00012345,123456789,06/07/2025,15:15,0.344,
00012345,123456789,06/07/2025,15:30,0.445,
00012345,123456789,06/07/2025,15:45,0.443,
00012345,123456789,06/07/2025,16:00,0.415,
00012345,123456789,06/07/2025,16:15,0.493,
00012345,123456789,06/07/2025,16:30,0.476,
00012345,123456789,06/07/2025,16:45,0.427,
00012345,123456789,06/07/2025,17:00,0.434,
00012345,123456789,06/07/2025,17:15,0.422,
00012345,123456789,06/07/2025,17:30,0.417,
00012345,123456789,06/07/2025,17:45,0.385,
00012345,123456789,06/07/2025,18:00,1.055,
00012345,123456789,06/07/2025,18:15,1.041,
00012345,123456789,06/07/2025,18:30,1.032,
00012345,123456789,06/07/2025,18:45,0.956,
00012345,123456789,06/07/2025,19:00,1.083,
00012345,123456789,06/07/2025,19:15,1.079,
00012345,123456789,06/07/2025,19:30,1.008,
00012345,123456789,06/07/2025,19:45,0.964,
00012345,123456789,06/07/2025,20:00,0.965,
00012345,123456789,06/07/2025,20:15,1.017,
00012345,123456789,06/07/2025,20:30,0.963,
00012345,123456789,06/07/2025,20:45,0.999,
00012345,123456789,06/07/2025,21:00,1.044,
00012345,123456789,06/07/2025,21:15,0.94,
00012345,123456789,06/07/2025,21:30,1.08,
00012345,123456789,06/07/2025,21:45,1.063,
00012345,123456789,06/07/2025,22:00,0.326,
00012345,123456789,06/07/2025,22:15,0.318,
00012345,123456789,06/07/2025,22:30,0.364,
00012345,123456789,06/07/2025,22:45,0.334,
00012345,123456789,06/07/2025,23:00,0.364,
00012345,123456789,06/07/2025,23:15,0.272,
00012345,123456789,06/07/2025,23:30,0.366,
00012345,123456789,06/07/2025,23:45,0.447,
00012345,123456789,07/07/2025,00:00,0.08,
00012345,123456789,07/07/2025,00:15,0.114,
00012345,123456789,07/07/2025,00:30,0.065,
